period,measure,current_age,actual,cdf,pct_developed,ultimate_cl,ibnr_cl,ultimate_ie,ibnr_ie,ultimate_bf,ibnr_bf
2022,Incurred Loss,36,27042042.17,1.7184033844860915,0.5819355391336485,46469136.788343616,19427094.618343614,52424249.22500541,25382207.05500541,48958757.65857513,21916715.488575134
2022,Paid Loss,36,23102956.85,2.310117501098987,0.43287841398728516,53370544.94631973,30267588.096319728,52424249.22500541,29321292.37500541,52833880.2160109,29730923.3660109
2022,Reported Count,36,3568.0,1.424260235986881,0.702118878792605,5081.760522001191,1513.760522001191,4373.446125019273,805.4461250192726,4870.7670352608775,1302.7670352608777
2023,Closed Count,24,2214.0,2.1918818273099387,0.456228975276137,4852.826365664205,2638.826365664205,3842.3019384749773,1628.3019384749773,4303.332462383023,2089.3324623830235
2023,Exposure,24,3109.0,,,,,,,,
2023,Incurred Loss,24,21336027.8,2.295443240996521,0.4356457097871302,48975640.80322388,27639613.003223877,47439177.78386472,26103149.98386472,48108531.306495115,26772503.506495114
2023,Paid Loss,24,17919593.72,3.1597787180031944,0.31647785786466237,56621950.87171969,38702357.15171969,47439177.78386472,29519584.063864723,50345322.13996634,32425728.419966336
2023,Reported Count,24,2665.0,1.8444170056030107,0.5421767403803901,4915.371319932024,2250.3713199320237,3842.3019384749773,1177.3019384749773,4424.09519791536,1759.09519791536
2024,Closed Count,12,1306.0,3.5602736520995335,0.2808772857699544,4649.717389641991,3343.717389641991,2880.1074716949583,1574.1074716949583,3377.1507023195127,2071.1507023195127
2024,Exposure,12,2378.0,,,,,,,,
2024,Incurred Loss,12,15929923.89,4.16370449484359,0.24017074248146544,66327495.70330929,50397571.81330929,36626176.32642927,20696252.43642927,43759564.25385368,27829640.36385368
2024,Paid Loss,12,13261356.27,5.705928408970169,0.17525631734669528,75668349.48246767,62406993.21246767,36626176.32642927,23364820.05642927,43468563.81496857,30207207.544968568
2024,Reported Count,12,1712.0,3.101571636622023,0.32241718623952786,5309.890641896904,3597.8906418969036,2880.1074716949583,1168.1074716949583,3663.511324603629,1951.5113246036292
